bin_start_ns,bin_end_ns,bin_mid_us,pause_events,resume_events,net_pause_events,active_paused_ports,ports_with_event,overall_cluster_throughput_gbps,pipeline_cluster_throughput_gbps,pipeline_hotspot_touch_cluster_throughput_gbps,pipeline_non_hotspot_cluster_throughput_gbps,alltoall_cluster_throughput_gbps
3180000,3190000,3185.0,0,0,0,0,0,96.0,8.0,8.0,0.0,88.0
3190000,3200000,3195.0,0,0,0,0,0,96.8,8.0,8.0,0.0,88.8
3200000,3210000,3205.0,0,0,0,0,0,96.1152,15.3152,15.3152,0.0,80.8
3210000,3220000,3215.0,0,0,0,0,0,96.0,7.2,7.2,0.0,88.8
3220000,3230000,3225.0,0,0,0,0,0,96.8,7.2,7.2,0.0,89.6
3230000,3240000,3235.0,0,0,0,0,0,96.0,7.2,7.2,0.0,88.8
3240000,3250000,3245.0,0,0,0,0,0,96.8,7.2,7.2,0.0,89.6
3250000,3260000,3255.0,0,0,0,0,0,96.0,14.4,14.4,0.0,81.6
3260000,3270000,3265.0,0,0,0,0,0,96.8,7.2,7.2,0.0,89.6
3270000,3280000,3275.0,0,0,0,0,0,96.0,7.2,7.2,0.0,88.8
3280000,3290000,3285.0,0,0,0,0,0,96.8,7.2,7.2,0.0,89.6
3290000,3300000,3295.0,0,0,0,0,0,96.0,7.2,7.2,0.0,88.8
3300000,3310000,3305.0,0,0,0,0,0,96.8,14.4,14.4,0.0,82.4
3310000,3320000,3315.0,0,0,0,0,0,96.0,7.2,7.2,0.0,88.8
3320000,3330000,3325.0,0,0,0,0,0,96.8,7.2,7.2,0.0,89.6
3330000,3340000,3335.0,0,0,0,0,0,96.0,7.2,7.2,0.0,88.8
3340000,3350000,3345.0,0,0,0,0,0,96.8,7.2,7.2,0.0,89.6
3350000,3360000,3355.0,0,0,0,0,0,96.0,12.0,12.0,0.0,84.0
3360000,3370000,3365.0,0,0,0,0,0,96.8,9.6,9.6,0.0,87.2
3370000,3380000,3375.0,0,0,0,0,0,96.0,7.2,7.2,0.0,88.8
3380000,3390000,3385.0,0,0,0,0,0,96.8,7.2,7.2,0.0,89.6
3390000,3400000,3395.0,0,0,0,0,0,96.0,7.2,7.2,0.0,88.8
3400000,3410000,3405.0,0,0,0,0,0,96.8,9.6,9.6,0.0,87.2
3410000,3420000,3415.0,0,0,0,0,0,96.0,12.0,12.0,0.0,84.0
3420000,3430000,3425.0,0,0,0,0,0,96.8,7.2,7.2,0.0,89.6
3430000,3440000,3435.0,0,0,0,0,0,96.0,7.2,7.2,0.0,88.8
3440000,3450000,3445.0,0,0,0,0,0,96.8,7.2,7.2,0.0,89.6
3450000,3460000,3455.0,0,0,0,0,0,96.0,7.2,7.2,0.0,88.8
3460000,3470000,3465.0,0,0,0,0,0,96.8,14.4,14.4,0.0,82.4
3470000,3480000,3475.0,0,0,0,0,0,96.0,7.2,7.2,0.0,88.8
3480000,3490000,3485.0,0,0,0,0,0,96.8,7.2,7.2,0.0,89.6
3490000,3500000,3495.0,0,0,0,0,0,96.0,7.2,7.2,0.0,88.8
3500000,3510000,3505.0,0,0,0,0,0,96.0,7.2,7.2,0.0,88.8
3510000,3520000,3515.0,0,0,0,0,0,96.8,14.4,14.4,0.0,82.4
3520000,3530000,3525.0,0,0,0,0,0,96.0,7.2,7.2,0.0,88.8
3530000,3540000,3535.0,0,0,0,0,0,96.8,7.2,7.2,0.0,89.6
3540000,3550000,3545.0,0,0,0,0,0,96.0,7.2,7.2,0.0,88.8
3550000,3560000,3555.0,0,0,0,0,0,96.8,7.2,7.2,0.0,89.6
3560000,3570000,3565.0,0,0,0,0,0,96.0,14.4,14.4,0.0,81.6
3570000,3580000,3575.0,0,0,0,0,0,96.8,7.2,7.2,0.0,89.6
3580000,3590000,3585.0,0,0,0,0,0,96.0,7.2,7.2,0.0,88.8
3590000,3600000,3595.0,0,0,0,0,0,96.8,7.2,7.2,0.0,89.6
3600000,3610000,3605.0,0,0,0,0,0,96.0,7.2,7.2,0.0,88.8
3610000,3620000,3615.0,0,0,0,0,0,96.8,13.6,13.6,0.0,83.2
3620000,3630000,3625.0,0,0,0,0,0,96.0,8.0,8.0,0.0,88.0
3630000,3640000,3635.0,0,0,0,0,0,96.8,7.2,7.2,0.0,89.6
3640000,3650000,3645.0,0,0,0,0,0,96.0,7.2,7.2,0.0,88.8
3650000,3660000,3655.0,0,0,0,0,0,96.8,7.2,7.2,0.0,89.6
3660000,3670000,3665.0,0,0,0,0,0,96.0,10.4,10.4,0.0,85.6
3670000,3680000,3675.0,0,0,0,0,0,96.8,11.2,11.2,0.0,85.6
3680000,3690000,3685.0,0,0,0,0,0,96.1152,6.5152,6.5152,0.0,89.6
3690000,3700000,3695.0,0,0,0,0,0,96.0,6.4,6.4,0.0,89.6
3700000,3710000,3705.0,0,0,0,0,0,96.8,6.4,6.4,0.0,90.4
3710000,3720000,3715.0,0,0,0,0,0,96.0,9.6,9.6,0.0,86.4
3720000,3730000,3725.0,0,0,0,0,0,96.8,9.6,9.6,0.0,87.2
3730000,3740000,3735.0,0,0,0,0,0,96.0,6.4,6.4,0.0,89.6
3740000,3750000,3745.0,0,0,0,0,0,96.8,6.4,6.4,0.0,90.4
3750000,3760000,3755.0,0,0,0,0,0,96.0,6.4,6.4,0.0,89.6
3760000,3770000,3765.0,0,0,0,0,0,96.8,12.0,12.0,0.0,84.8
3770000,3780000,3775.0,0,0,0,0,0,96.0,7.2,7.2,0.0,88.8
3780000,3790000,3785.0,0,0,0,0,0,96.8,6.4,6.4,0.0,90.4
3790000,3800000,3795.0,0,0,0,0,0,96.0,6.4,6.4,0.0,89.6
3800000,3810000,3805.0,0,0,0,0,0,96.8,6.4,6.4,0.0,90.4
3810000,3820000,3815.0,0,0,0,0,0,96.0,12.8,12.8,0.0,83.2
3820000,3830000,3825.0,0,0,0,0,0,96.9152,5.7152,5.7152,0.0,91.2
3830000,3840000,3835.0,0,0,0,0,0,96.0,5.6,5.6,0.0,90.4
3840000,3850000,3845.0,0,0,0,0,0,96.0,5.6,5.6,0.0,90.4
3850000,3860000,3855.0,0,0,0,0,0,96.8,5.6,5.6,0.0,91.2
3860000,3870000,3865.0,0,0,0,0,0,96.0,11.2,11.2,0.0,84.8
3870000,3880000,3875.0,0,0,0,0,0,96.8,5.6,5.6,0.0,91.2
3880000,3890000,3885.0,0,0,0,0,0,96.0,5.6,5.6,0.0,90.4
3890000,3900000,3895.0,0,0,0,0,0,96.8,5.6,5.6,0.0,91.2
3900000,3910000,3905.0,0,0,0,0,0,96.0,8.0,8.0,0.0,88.0
3910000,3920000,3915.0,0,0,0,0,0,96.8,8.8,8.8,0.0,88.0
3920000,3930000,3925.0,0,0,0,0,0,96.0,5.6,5.6,0.0,90.4
3930000,3940000,3935.0,0,0,0,0,0,96.8,5.6,5.6,0.0,91.2
3940000,3950000,3945.0,0,0,0,0,0,96.0,5.6,5.6,0.0,90.4
3950000,3960000,3955.0,0,0,0,0,0,96.9152,10.5152,10.5152,0.0,86.4
3960000,3970000,3965.0,0,0,0,0,0,96.0,4.8,4.8,0.0,91.2
3970000,3980000,3975.0,0,0,0,0,0,96.8,4.8,4.8,0.0,92.0
3980000,3990000,3985.0,0,0,0,0,0,96.0,4.8,4.8,0.0,91.2
3990000,4000000,3995.0,0,0,0,0,0,96.8,8.0,8.0,0.0,88.8
4000000,4010000,4005.0,0,0,0,0,0,96.0,6.4,6.4,0.0,89.6
4010000,4020000,4015.0,0,0,0,0,0,96.8,4.8,4.8,0.0,92.0
4020000,4030000,4025.0,0,0,0,0,0,96.0,4.8,4.8,0.0,91.2
4030000,4040000,4035.0,0,0,0,0,0,96.0,4.8,4.8,0.0,91.2
4040000,4050000,4045.0,0,0,0,0,0,96.8,9.6,9.6,0.0,87.2
4050000,4060000,4055.0,0,0,0,0,0,96.0,4.8,4.8,0.0,91.2
4060000,4070000,4065.0,0,0,0,0,0,96.8,4.8,4.8,0.0,92.0
4070000,4080000,4075.0,0,0,0,0,0,96.0,4.8,4.8,0.0,91.2
4080000,4090000,4085.0,0,0,0,0,0,96.8,9.6,9.6,0.0,87.2
4090000,4100000,4095.0,0,0,0,0,0,96.1152,4.1152,4.1152,0.0,92.0
4100000,4110000,4105.0,0,0,0,0,0,96.8,4.0,4.0,0.0,92.8
4110000,4120000,4115.0,0,0,0,0,0,96.0,4.0,4.0,0.0,92.0
4120000,4130000,4125.0,0,0,0,0,0,96.8,8.0,8.0,0.0,88.8
4130000,4140000,4135.0,0,0,0,0,0,96.0,4.0,4.0,0.0,92.0
4140000,4150000,4145.0,0,0,0,0,0,96.8,4.0,4.0,0.0,92.8
4150000,4160000,4155.0,0,0,0,0,0,96.0,4.0,4.0,0.0,92.0
4160000,4170000,4165.0,0,0,0,0,0,96.8,6.4,6.4,0.0,90.4
4170000,4180000,4175.0,0,0,0,0,0,96.0,5.6,5.6,0.0,90.4
4180000,4190000,4185.0,0,0,0,0,0,96.8,4.0,4.0,0.0,92.8
4190000,4200000,4195.0,0,0,0,0,0,96.0,4.0,4.0,0.0,92.0
4200000,4210000,4205.0,0,0,0,0,0,96.0,4.0,4.0,0.0,92.0
4210000,4220000,4215.0,0,0,0,0,0,96.8,8.0,8.0,0.0,88.8
4220000,4230000,4225.0,0,0,0,0,0,96.0,4.0,4.0,0.0,92.0
4230000,4240000,4235.0,0,0,0,0,0,96.9152,3.3152,3.3152,0.0,93.6
4240000,4250000,4245.0,0,0,0,0,0,96.0,3.2,3.2,0.0,92.8
4250000,4260000,4255.0,0,0,0,0,0,96.8,6.4,6.4,0.0,90.4
4260000,4270000,4265.0,0,0,0,0,0,96.0,3.2,3.2,0.0,92.8
4270000,4280000,4275.0,0,0,0,0,0,96.8,3.2,3.2,0.0,93.6
4280000,4290000,4285.0,0,0,0,0,0,96.0,3.2,3.2,0.0,92.8
4290000,4300000,4295.0,0,0,0,0,0,96.8,6.4,6.4,0.0,90.4
4300000,4310000,4305.0,0,0,0,0,0,96.0,3.2,3.2,0.0,92.8
4310000,4320000,4315.0,0,0,0,0,0,96.8,3.2,3.2,0.0,93.6
4320000,4330000,4325.0,0,0,0,0,0,96.0,4.8,4.8,0.0,91.2
4330000,4340000,4335.0,0,0,0,0,0,96.8,4.8,4.8,0.0,92.0
4340000,4350000,4345.0,0,0,0,0,0,96.0,3.2,3.2,0.0,92.8
4350000,4360000,4355.0,0,0,0,0,0,96.8,3.2,3.2,0.0,93.6
4360000,4370000,4365.0,0,0,0,0,0,96.1152,4.9152,4.9152,0.0,91.2
4370000,4380000,4375.0,0,0,0,0,0,96.0,2.4,2.4,0.0,93.6
4380000,4390000,4385.0,0,0,0,0,0,96.8,2.4,2.4,0.0,94.4
4390000,4400000,4395.0,0,0,0,0,0,96.0,2.4,2.4,0.0,93.6
4400000,4410000,4405.0,0,0,0,0,0,96.8,4.8,4.8,0.0,92.0
4410000,4420000,4415.0,0,0,0,0,0,96.0,2.4,2.4,0.0,93.6
4420000,4430000,4425.0,0,0,0,0,0,96.8,2.4,2.4,0.0,94.4
4430000,4440000,4435.0,0,0,0,0,0,96.0,2.4,2.4,0.0,93.6
4440000,4450000,4445.0,0,0,0,0,0,96.8,4.8,4.8,0.0,92.0
4450000,4460000,4455.0,0,0,0,0,0,96.0,2.4,2.4,0.0,93.6
4460000,4470000,4465.0,0,0,0,0,0,96.8,2.4,2.4,0.0,94.4
4470000,4480000,4475.0,0,0,0,0,0,96.0,2.4,2.4,0.0,93.6
4480000,4490000,4485.0,0,0,0,0,0,96.8,4.8,4.8,0.0,92.0
4490000,4500000,4495.0,0,0,0,0,0,96.1152,1.7152,1.7152,0.0,94.4
4500000,4510000,4505.0,0,0,0,0,0,96.0,1.6,1.6,0.0,94.4
4510000,4520000,4515.0,0,0,0,0,0,96.8,3.2,3.2,0.0,93.6
4520000,4530000,4525.0,0,0,0,0,0,96.0,1.6,1.6,0.0,94.4
4530000,4540000,4535.0,0,0,0,0,0,96.8,1.6,1.6,0.0,95.2
4540000,4550000,4545.0,0,0,0,0,0,96.0,1.6,1.6,0.0,94.4
4550000,4560000,4555.0,0,0,0,0,0,96.8,3.2,3.2,0.0,93.6
4560000,4570000,4565.0,0,0,0,0,0,96.0,1.6,1.6,0.0,94.4
4570000,4580000,4575.0,0,0,0,0,0,96.8,1.6,1.6,0.0,95.2
4580000,4590000,4585.0,0,0,0,0,0,96.0,3.2,3.2,0.0,92.8
4590000,4600000,4595.0,0,0,0,0,0,96.8,1.6,1.6,0.0,95.2
4600000,4610000,4605.0,0,0,0,0,0,96.0,1.6,1.6,0.0,94.4
4610000,4620000,4615.0,0,0,0,0,0,96.8,1.6,1.6,0.0,95.2
4620000,4630000,4625.0,0,0,0,0,0,96.0,3.2,3.2,0.0,92.8
4630000,4640000,4635.0,0,0,0,0,0,96.8,1.6,1.6,0.0,95.2
4640000,4650000,4645.0,0,0,0,0,0,96.0,1.6,1.6,0.0,94.4
4650000,4660000,4655.0,0,0,0,0,0,96.8,3.2,3.2,0.0,93.6
4660000,4670000,4665.0,0,0,0,0,0,96.1152,0.9152,0.9152,0.0,95.2
4670000,4680000,4675.0,0,0,0,0,0,96.0,0.8,0.8,0.0,95.2
4680000,4690000,4685.0,0,0,0,0,0,96.8,0.8,0.8,0.0,96.0
4690000,4700000,4695.0,0,0,0,0,0,96.0,1.6,1.6,0.0,94.4
4700000,4710000,4705.0,0,0,0,0,0,96.8,0.8,0.8,0.0,96.0
4710000,4720000,4715.0,0,0,0,0,0,96.0,0.8,0.8,0.0,95.2
4720000,4730000,4725.0,0,0,0,0,0,96.8,1.6,1.6,0.0,95.2
4730000,4740000,4735.0,0,0,0,0,0,96.0,0.8,0.8,0.0,95.2
4740000,4750000,4745.0,0,0,0,0,0,96.8,0.8,0.8,0.0,96.0
4750000,4760000,4755.0,0,0,0,0,0,96.0,0.8,0.8,0.0,95.2
4760000,4770000,4765.0,0,0,0,0,0,96.8,1.6,1.6,0.0,95.2
4770000,4780000,4775.0,0,0,0,0,0,96.0,0.8,0.8,0.0,95.2
4780000,4790000,4785.0,0,0,0,0,0,96.8,0.8,0.8,0.0,96.0
4790000,4800000,4795.0,0,0,0,0,0,96.0,1.6,1.6,0.0,94.4
4800000,4810000,4805.0,0,0,0,0,0,96.8,0.8,0.8,0.0,96.0
4810000,4820000,4815.0,0,0,0,0,0,96.0,0.8,0.8,0.0,95.2
4820000,4830000,4825.0,0,0,0,0,0,96.8,1.6,1.6,0.0,95.2
4830000,4840000,4835.0,0,0,0,0,0,96.0,0.8,0.8,0.0,95.2
4840000,4850000,4845.0,0,0,0,0,0,96.8,0.8,0.8,0.0,96.0
4850000,4860000,4855.0,0,0,0,0,0,96.0,0.8,0.8,0.0,95.2
4860000,4870000,4865.0,0,0,0,0,0,96.8,1.6,1.6,0.0,95.2
4870000,4880000,4875.0,0,0,0,0,0,96.0,0.8,0.8,0.0,95.2
4880000,4890000,4885.0,0,0,0,0,0,96.8,0.8,0.8,0.0,96.0
4890000,4900000,4895.0,0,0,0,0,0,96.1152,0.9152,0.9152,0.0,95.2
4900000,4910000,4905.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
4910000,4920000,4915.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
4920000,4930000,4925.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
4930000,4940000,4935.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
4940000,4950000,4945.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
4950000,4960000,4955.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
4960000,4970000,4965.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
4970000,4980000,4975.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
4980000,4990000,4985.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
4990000,5000000,4995.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5000000,5010000,5005.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5010000,5020000,5015.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5020000,5030000,5025.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5030000,5040000,5035.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5040000,5050000,5045.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5050000,5060000,5055.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5060000,5070000,5065.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5070000,5080000,5075.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5080000,5090000,5085.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5090000,5100000,5095.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5100000,5110000,5105.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5110000,5120000,5115.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5120000,5130000,5125.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5130000,5140000,5135.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5140000,5150000,5145.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5150000,5160000,5155.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5160000,5170000,5165.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5170000,5180000,5175.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5180000,5190000,5185.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5190000,5200000,5195.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5200000,5210000,5205.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5210000,5220000,5215.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5220000,5230000,5225.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5230000,5240000,5235.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5240000,5250000,5245.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5250000,5260000,5255.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5260000,5270000,5265.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5270000,5280000,5275.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5280000,5290000,5285.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5290000,5300000,5295.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5300000,5310000,5305.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5310000,5320000,5315.0,0,0,0,0,0,96.0128,0.0,0.0,0.0,96.0128
5320000,5330000,5325.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5330000,5340000,5335.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5340000,5350000,5345.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5350000,5360000,5355.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5360000,5370000,5365.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5370000,5380000,5375.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5380000,5390000,5385.0,0,0,0,0,0,96.352,0.0,0.0,0.0,96.352
5390000,5400000,5395.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5400000,5410000,5405.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5410000,5420000,5415.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5420000,5430000,5425.0,0,0,0,0,0,96.0128,0.0,0.0,0.0,96.0128
5430000,5440000,5435.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5440000,5450000,5445.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5450000,5460000,5455.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5460000,5470000,5465.0,0,0,0,0,0,95.552,0.0,0.0,0.0,95.552
5470000,5480000,5475.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5480000,5490000,5485.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5490000,5500000,5495.0,0,0,0,0,0,96.8128,0.0,0.0,0.0,96.8128
5500000,5510000,5505.0,0,0,0,0,0,96.0,0.0,0.0,0.0,96.0
5510000,5520000,5515.0,0,0,0,0,0,96.2304,0.0,0.0,0.0,96.2304
5520000,5530000,5525.0,0,0,0,0,0,96.8,0.0,0.0,0.0,96.8
5530000,5540000,5535.0,0,0,0,0,0,96.1216,0.0,0.0,0.0,96.1216
5540000,5550000,5545.0,0,0,0,0,0,95.8912,0.0,0.0,0.0,95.8912
5550000,5560000,5555.0,0,0,0,0,0,96.2432,0.0,0.0,0.0,96.2432
5560000,5570000,5565.0,0,0,0,0,0,96.2432,0.0,0.0,0.0,96.2432
5570000,5580000,5575.0,0,0,0,0,0,96.3648,0.0,0.0,0.0,96.3648
5580000,5590000,5585.0,0,0,0,0,0,44.96,0.0,0.0,0.0,44.96
